PB030,HB030,RB050,AGE,RB090,RB220,RB230,RB240,RL010,RL020,RL030,RL040,RL050,RL060,PB190,PB200,PE010,PE020,PE030,PE040,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PL015,PL020,PL025,PL031,PL040,PL051,PL060,PL073,PL074,PL075,PL076,PL080,PL085,PL086,PL087,PL088,PL089,PL090,PL100,PL111,PL120,PL190,PL200,PL130,PL140,PL150,PY010G,PY010N,PY020G,PY021G,PY030G,PY035G,PY050G,PY050N,PY080G,PY090G,PY090N,PY100G,PY110G,PY120G,PY120N,PY130G,PY140G,PD020,PD030,PD050,PD060,PD070,PD080,AP,SL,M_K
4003580003,40035800,208.74057,11,2,4003580001,4003580002,\N,\N,30,10,0,0,10,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10,1,1
4003580004,40035800,208.74057,6,1,4003580001,4003580002,\N,40,0,0,0,0,10,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10,1,1
4003590001,40035900,170.28781,61,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,5,3,2,\N,1978,300,4,1,2,2,\N,2,\N,1,2,\N,8,3,81,\N,0,0,0,0,0,0,12,0,0,0,0,\N,\N,\N,19,30,\N,1,2,1354.08,1222.21,0,0,422.21,0,0,0,0,0,0,0,0,0,0,2884.92,0,1,1,1,2,1,3,10,1,1
4003600001,40036000,115.65937,52,1,\N,\N,4003600002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1996,800,\N,2,3,2,\N,2,\N,\N,\N,\N,1,3,21,40,12,0,0,0,0,0,0,0,0,0,0,\N,72,\N,23,29,13,1,2,12948.63,9968.06,0,0,3967.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,10,1,1
4003600002,40036000,115.65937,48,2,\N,\N,4003600001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1992,600,2,2,3,2,\N,2,\N,\N,\N,\N,1,3,24,40,12,0,0,0,0,0,0,0,0,0,0,\N,84,\N,18,31,13,1,2,15603.37,11878.76,0,0,4794.98,0,0,0,0,0,0,0,0,381.28,301.21,0,0,1,1,3,3,1,1,10,1,1
4003600003,40036000,115.65937,18,1,4003600001,4003600002,\N,\N,\N,\N,\N,\N,\N,1,3,1,34,2017,200,\N,2,3,1,2,2,\N,2,2,\N,6,\N,\N,\N,0,0,0,0,0,0,0,12,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,1,1,2,1,2,1,10,1,1
4003600004,40036000,115.65937,9,2,4003600001,4003600002,\N,\N,20,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10,1,1
4003620001,40036200,141.9094,54,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,5,3,2,\N,1984,300,4,1,2,2,\N,\N,\N,1,2,\N,8,3,44,\N,0,0,0,0,0,0,12,0,0,0,0,\N,\N,\N,20,28,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136.64,0,1,1,1,3,1,1,10,1,1
4003630001,40036300,82.93821,73,1,\N,\N,4003630002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1979,400,2,2,3,2,\N,\N,\N,1,\N,\N,7,3,31,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,17,49,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,4469.88,0,0,0,0,0,3,1,1,2,1,1,10,1,1
4003630002,40036300,82.93821,73,2,\N,\N,4003630001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1983,700,2,2,3,2,\N,\N,\N,1,\N,\N,7,3,12,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,17,48,\N,1,1,0,0,0,0,0,0,0,0,0,0,0,4186.68,0,0,0,0,0,3,1,1,3,1,1,10,1,1
4003740002,40037400,40.38182,85,1,\N,\N,4003740004,\N,\N,\N,\N,\N,\N,2,1,2,\N,1959,600,3,2,3,2,\N,\N,\N,1,\N,\N,7,3,11,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,22,50,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,4865.04,0,0,0,0,0,1,1,1,2,1,1,10,1,1
4003740004,40037400,40.38182,80,2,\N,\N,4003740002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1963,600,3,2,3,2,\N,\N,\N,1,\N,\N,7,3,14,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,21,45,\N,1,1,0,0,0,0,0,0,0,0,0,0,0,4697.76,0,0,0,0,0,1,1,1,2,1,1,10,1,1
4003750002,40037500,239.51258,40,1,\N,\N,4003750003,\N,\N,\N,\N,\N,\N,2,1,2,\N,2003,700,\N,2,3,2,\N,\N,\N,\N,\N,\N,1,3,24,40,12,0,0,0,0,0,0,0,0,0,0,\N,84,\N,23,16,13,1,2,18079.06,13739.94,0,0,5637.05,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,10,1,1
4003750003,40037500,239.51258,39,2,\N,\N,4003750002,\N,\N,\N,\N,\N,\N,2,1,2,\N,2003,700,2,2,3,2,\N,2,\N,\N,\N,\N,1,3,26,40,12,0,0,0,0,0,0,0,0,0,0,\N,84,\N,24,15,13,1,2,41.39,35.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,10,1,1
4003750004,40037500,239.51258,15,2,4003750002,4003750003,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10,1,1
4003750005,40037500,239.51258,6,2,4003750002,4003750003,\N,40,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10,1,1
4003750006,40037500,239.51258,1,2,4003750002,4003750003,\N,\N,\N,\N,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10,1,1
4003770001,40037700,56.43289,72,2,\N,\N,4003770002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1971,600,\N,\N,\N,\N,\N,2,\N,1,\N,\N,7,3,21,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,22,43,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,3216.48,0,0,0,0,0,1,1,1,3,1,1,10,1,1
4003770002,40037700,56.43289,76,1,\N,\N,4003770001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1967,600,\N,2,3,2,\N,\N,\N,1,\N,\N,7,3,21,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,23,45,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,5567.64,0,0,0,0,0,1,1,1,1,1,1,10,1,1
4003820001,40038200,170.71237,53,2,\N,\N,4003820002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1990,600,2,2,3,2,\N,2,\N,\N,\N,\N,1,3,24,40,12,0,0,0,0,0,0,0,0,0,0,\N,84,\N,20,32,13,1,2,11900.09,9208.51,0,0,3645.81,0,0,0,0,0,0,0,0,268.54,218.01,0,0,1,1,1,1,1,1,10,1,1
4003820002,40038200,170.71237,57,1,\N,\N,4003820001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1985,600,\N,2,3,2,\N,2,\N,\N,\N,\N,1,3,12,40,12,0,0,0,0,0,0,0,0,0,0,\N,68,\N,21,35,13,1,2,14598.6,11283.65,0,0,4302.67,0,1896,1611.6,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,10,1,1
4003820003,40038200,170.71237,24,2,4003820002,4003820001,\N,\N,\N,\N,\N,\N,\N,1,3,1,60,2013,344,\N,2,3,2,\N,2,\N,2,2,\N,6,\N,\N,\N,0,0,0,0,0,0,0,12,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,10,1,1
4003820004,40038200,170.71237,24,1,4003820002,4003820001,\N,\N,\N,\N,\N,\N,\N,1,3,1,60,2013,344,\N,2,3,2,\N,2,\N,2,2,\N,6,\N,\N,\N,0,0,0,0,0,0,0,12,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,1912.6,1453.57,0,0,596.35,0,0,0,0,223.34,223.34,0,0,0,0,0,0,1,1,1,1,1,1,10,1,1
4003860001,40038600,30.36298,81,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,5,3,2,\N,1950,100,4,1,2,2,\N,2,\N,1,\N,\N,7,3,23,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,18,45,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,3377.76,740.66,0,0,0,0,2,1,2,2,1,3,10,1,1
4003860002,40038600,30.36298,54,2,\N,4003860001,\N,\N,\N,\N,\N,\N,\N,1,3,2,\N,1985,400,3,1,2,2,\N,2,\N,1,2,\N,8,3,75,\N,0,0,0,0,0,0,12,0,0,0,0,\N,\N,\N,23,21,\N,1,2,571.97,520.49,0,0,178.34,0,0,0,0,0,0,0,0,0,0,2797.56,0,1,1,1,3,1,1,10,1,1
4003940001,40039400,184.18041,44,1,\N,\N,4003940002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1998,700,2,2,3,\N,\N,2,\N,\N,\N,\N,1,3,12,40,12,0,0,0,0,0,0,0,0,0,0,\N,10,\N,24,20,15,1,2,57570.06,44046.78,0,0,16931.72,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,10,1,1
4003940002,40039400,184.18041,39,2,\N,\N,4003940001,\N,\N,\N,\N,\N,\N,2,1,2,\N,2004,600,\N,2,3,2,\N,2,\N,\N,\N,\N,1,3,\N,40,12,0,0,0,0,0,0,0,0,0,0,\N,85,\N,22,17,15,1,2,0,0,0,0,0,0,20627.6,15600.99,0,0,0,0,0,419.55,331.44,0,0,1,1,1,1,1,1,10,1,1
4003940003,40039400,184.18041,7,2,4003940001,4003940002,\N,40,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10,1,1
4004000001,40040000,76.70626,79,2,\N,\N,4004000002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1959,400,4,2,2,2,\N,\N,\N,1,\N,\N,7,3,24,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,16,53,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,2889,0,0,0,0,0,2,1,1,2,1,1,10,1,1
4004000002,40040000,76.70626,77,1,\N,\N,4004000001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1962,300,\N,1,2,2,\N,\N,\N,2,\N,\N,7,\N,\N,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,0,0,0,0,0,0,0,0,0,0,0,5589.72,0,0,0,0,0,2,1,1,2,1,3,10,1,1
4004000003,40040000,76.70626,48,1,4004000002,4004000001,\N,\N,\N,\N,\N,\N,\N,5,3,2,\N,1988,300,2,2,3,2,\N,\N,\N,\N,\N,\N,1,3,96,40,12,0,0,0,0,0,0,0,0,0,0,\N,85,\N,19,27,13,1,2,8362.41,6784.9,0,0,2561.98,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,10,1,1
4004040001,40040400,188.97087,52,2,\N,\N,4004040002,\N,\N,\N,\N,\N,\N,2,1,2,\N,2015,700,3,1,3,2,\N,2,\N,\N,\N,\N,1,3,12,40,12,0,0,0,0,0,0,0,0,0,0,\N,46,\N,20,32,13,1,2,5771.34,4385.92,84.94,84.94,1799.49,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,10,1,1
4004040002,40040400,188.97087,44,1,\N,\N,4004040001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1992,400,\N,\N,3,2,\N,\N,\N,\N,\N,\N,1,3,43,40,12,0,0,0,0,0,0,0,0,0,0,\N,46,\N,21,20,13,1,2,4854.3,3689.25,0,0,1513.58,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,10,1,1
4004040003,40040400,188.97087,18,2,4004040002,4004040001,\N,\N,\N,\N,\N,\N,\N,1,3,1,34,2017,200,\N,1,3,2,\N,\N,\N,2,2,\N,6,\N,\N,\N,0,0,0,0,0,0,0,12,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,10,1,1
4004050001,40040500,76.09745,75,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,3,2,\N,1963,200,3,1,3,2,\N,\N,\N,1,\N,\N,7,3,75,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,16,50,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,5988.34,269.52,0,0,0,0,2,1,1,2,1,1,10,1,1
4004050003,40040500,76.09745,20,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,3,1,60,2017,344,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6,\N,\N,\N,0,0,0,0,0,0,0,12,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,10,1,1
4004060002,40040600,70.8843,57,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,3,2,\N,1986,700,2,2,3,2,\N,\N,\N,\N,\N,\N,1,3,24,40,12,0,0,0,0,0,0,0,0,0,0,\N,69,\N,19,36,11,1,2,15628.06,11876.53,0,0,4872.83,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,1,10,1,1
4004070001,40040700,75.37902,70,1,\N,\N,4004070002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1966,300,3,1,2,2,\N,\N,\N,1,\N,\N,7,2,52,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,17,40,\N,\N,\N,0,0,0,0,0,0,0,0,0,0,0,2731.56,0,0,0,0,0,1,1,2,2,1,2,10,1,1
4004070002,40040700,75.37902,66,2,\N,\N,4004070001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1969,300,\N,1,3,2,\N,1,1,2,\N,\N,7,\N,\N,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,0,0,0,0,0,0,0,0,0,0,0,2463.96,0,0,0,0,0,1,1,2,2,1,2,10,1,1
4004160001,40041600,456.32826,41,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,3,3,2,\N,2001,700,2,2,3,\N,\N,\N,\N,\N,\N,\N,1,3,12,40,12,0,0,0,0,0,0,0,0,0,0,20,70,\N,20,21,13,1,1,71032.59,53984.18,0,0,22148.04,0,89876.6,76395.11,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,10,1,1
4004180002,40041800,152.01479,37,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,3,3,2,\N,2005,300,2,2,3,2,\N,2,\N,\N,\N,\N,1,3,52,40,12,0,0,0,0,0,0,0,0,0,0,\N,47,\N,21,14,11,1,2,11651.79,9204.12,0,0,3487.53,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,10,1,1
4004180003,40041800,152.01479,17,1,\N,4004180002,\N,\N,\N,\N,\N,\N,\N,1,3,1,20,2013,100,\N,2,3,2,\N,2,\N,2,2,\N,6,\N,\N,\N,0,0,0,0,0,0,0,12,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,10,1,1
4004180004,40041800,152.01479,8,1,\N,4004180002,\N,\N,30,0,0,0,20,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10,1,1
4004260001,40042600,12.32766,32,2,4004260002,4004260003,\N,\N,\N,\N,\N,\N,\N,1,3,2,\N,2009,600,\N,2,3,2,\N,\N,\N,\N,\N,\N,1,3,21,40,12,0,0,0,0,0,0,0,0,0,0,\N,31,\N,22,10,11,1,2,9543.61,9000,0,0,1571.51,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,10,1,1
4004260002,40042600,12.32766,62,1,\N,\N,4004260003,\N,\N,\N,\N,\N,\N,2,1,2,\N,1978,600,\N,2,3,2,\N,2,\N,\N,\N,\N,1,3,11,40,12,0,0,0,0,0,0,0,0,0,0,\N,31,\N,22,37,11,1,1,13235.21,12500,0,0,1954.67,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,10,1,1
4004260003,40042600,12.32766,56,2,\N,\N,4004260002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1987,600,2,2,3,2,\N,2,\N,\N,\N,\N,1,3,21,40,12,0,0,0,0,0,0,0,0,0,0,\N,31,\N,22,32,11,1,2,10143.61,9600,0,0,1571.51,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,10,1,1
4004260006,40042600,12.32766,4,1,4004260002,4004260003,\N,0,\N,\N,0,0,30,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10,1,1
4004280001,40042800,112.00065,37,1,\N,4004280002,\N,\N,\N,\N,\N,\N,\N,1,3,2,\N,2003,300,2,2,2,2,\N,\N,\N,\N,\N,\N,1,3,83,40,12,0,0,0,0,0,0,0,0,0,0,\N,43,\N,21,15,15,1,2,11494.77,8736.01,0,0,3584.06,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,10,1,1
4004280002,40042800,112.00065,56,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,3,2,\N,1982,300,4,1,2,2,\N,\N,\N,1,2,\N,8,3,93,\N,0,0,0,0,0,0,12,0,0,0,0,\N,\N,\N,19,20,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2671.44,0,1,1,1,3,3,1,10,1,1
4004310002,40043100,93.02037,74,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,5,3,2,\N,1958,200,3,1,2,1,2,1,2,1,\N,\N,7,3,91,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,16,40,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,4430.52,0,0,0,0,0,2,1,2,2,1,3,10,1,1
4004310003,40043100,93.02037,31,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,3,3,2,\N,2009,600,2,2,3,1,2,2,\N,\N,\N,\N,1,3,75,40,12,0,0,0,0,0,0,0,0,0,0,\N,31,\N,19,8,13,1,2,9108.73,7200,0,0,2682.9,0,0,0,0,23.58,23.58,0,0,216.86,176.75,0,0,1,1,2,2,2,1,10,1,1
4004310005,40043100,93.02037,10,1,\N,4004310003,\N,\N,20,0,0,0,25,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10,1,1
4004330001,40043300,127.42586,54,2,\N,\N,4004330002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1983,300,3,1,3,2,\N,2,\N,\N,\N,\N,1,3,91,30,12,0,0,0,0,0,0,0,0,0,0,\N,85,\N,16,37,13,1,2,7719.59,6194.85,0,0,2367.02,0,0,0,0,0,0,0,0,145.15,120.34,0,0,1,1,1,2,1,1,10,1,1
4004330002,40043300,127.42586,59,1,\N,\N,4004330001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1976,300,\N,2,3,2,\N,\N,\N,\N,\N,\N,3,2,52,30,0,0,12,0,0,0,0,0,0,0,0,\N,46,\N,18,37,1,\N,\N,0,0,0,0,0,0,7000,6555.21,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,10,1,1
4004330003,40043300,127.42586,35,1,4004330002,4004330001,\N,\N,\N,\N,\N,\N,\N,1,3,2,\N,2005,300,2,2,3,2,\N,\N,\N,\N,\N,\N,1,3,93,40,12,0,0,0,0,0,0,0,0,0,0,\N,52,\N,18,17,12,1,2,12996.44,9762.04,0,0,4052.29,50,0,0,0,0,0,0,0,995.68,809.24,0,0,1,1,1,2,1,1,10,1,1
4004340001,40043400,169.1538,68,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,3,2,\N,1973,700,2,2,2,\N,\N,\N,\N,1,\N,\N,7,3,31,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,22,36,\N,1,1,0,0,0,0,0,0,0,0,0,0,0,4975.44,0,0,0,0,0,1,1,1,1,1,1,10,1,1
4004400001,40044000,160.81296,75,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,3,2,\N,1955,100,3,1,3,2,\N,\N,\N,1,\N,\N,7,3,43,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,16,41,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,4319.88,269.52,0,0,0,0,3,1,3,3,1,3,10,1,1
4004450001,40044500,89.34243,67,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,5,3,2,\N,1969,300,4,1,2,2,\N,\N,\N,1,\N,\N,7,3,72,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,15,27,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,5120.58,641.96,0,0,0,0,3,1,2,3,1,3,10,1,1
4004450003,40044500,89.34243,46,1,\N,\N,4004450004,\N,\N,\N,\N,\N,\N,2,1,2,\N,1992,400,\N,2,3,2,\N,2,\N,\N,\N,\N,1,3,83,40,12,0,0,0,0,0,0,0,0,0,0,\N,49,\N,18,29,13,1,2,5977.06,5148.63,0,0,1757.84,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,10,1,1
4004450004,40044500,89.34243,45,2,\N,4004450001,4004450003,\N,\N,\N,\N,\N,\N,2,1,2,\N,1993,300,\N,2,3,2,\N,\N,\N,1,1,1,5,3,52,\N,7,0,0,0,5,0,0,0,0,0,0,\N,\N,\N,19,26,\N,1,2,3246.78,2800,0,0,788.95,0,0,0,0,2339.48,2339.48,0,0,147.48,121.82,0,0,1,1,2,2,1,1,10,1,1
4004450005,40044500,89.34243,21,2,4004450003,4004450004,\N,\N,\N,\N,\N,\N,\N,1,3,1,60,2016,344,1,2,3,2,\N,2,\N,1,2,\N,6,3,54,\N,0,0,0,0,0,0,0,12,0,0,0,\N,\N,\N,19,1,\N,1,2,5257.95,4708.24,0,0,1513.49,0,0,0,0,0,0,0,0,111.09,93.44,0,0,1,1,1,1,1,1,10,1,1
4004480002,40044800,22.5488,70,1,\N,\N,4004480005,\N,\N,\N,\N,\N,\N,2,1,2,\N,1985,700,3,1,\N,2,\N,\N,\N,\N,\N,\N,1,3,74,48,12,0,0,0,0,0,0,0,0,0,0,\N,28,\N,16,50,13,1,2,8672.07,6897.89,0,0,2791.18,0,0,0,0,0,0,6540.88,551.27,260.49,211.89,0,0,1,1,2,2,1,2,10,1,1
4004480003,40044800,22.5488,44,1,4004480002,4004480005,\N,\N,\N,\N,\N,\N,\N,1,3,2,\N,1994,300,3,2,\N,2,\N,2,\N,\N,\N,\N,1,3,54,48,12,0,0,0,0,0,0,0,0,0,0,\N,80,\N,19,20,14,1,2,6691.03,5459.6,0,0,2095.96,1000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,10,1,1
4004480005,40044800,22.5488,66,2,\N,\N,4004480002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1970,300,3,1,\N,2,\N,2,\N,1,\N,\N,7,3,24,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,18,30,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,3322.68,0,0,0,0,0,1,1,1,2,2,2,10,1,1
4004480006,40044800,22.5488,37,2,4004480002,4004480005,\N,\N,\N,\N,\N,\N,\N,3,3,2,\N,\N,300,4,1,\N,2,\N,2,\N,1,2,\N,5,3,51,\N,0,0,0,0,12,0,0,0,0,0,0,\N,\N,\N,21,2,\N,2,2,500.73,430,0,0,156.13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,2,2,10,1,1
4004500001,40045000,32.98914,64,2,\N,\N,4004500002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1977,600,3,1,3,2,\N,2,\N,1,\N,\N,7,3,11,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,21,41,\N,1,2,10548.99,8400,0,0,4092.25,0,0,0,0,0,0,8693.4,2851.64,0,0,0,0,3,1,3,3,1,1,10,1,1
4004500002,40045000,32.98914,67,1,\N,\N,4004500001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1974,600,\N,2,3,2,\N,\N,\N,1,\N,\N,7,3,44,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,21,42,\N,1,2,2493.33,1894.61,0,0,669.92,0,0,0,0,0,0,5759.76,0,0,0,0,0,1,1,1,3,3,1,10,1,1
