PB030,HB030,RB050,AGE,RB090,RB220,RB230,RB240,RL010,RL020,RL030,RL040,RL050,RL060,PB190,PB200,PE010,PE020,PE030,PE040,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PL015,PL020,PL025,PL031,PL040,PL051,PL060,PL073,PL074,PL075,PL076,PL080,PL085,PL086,PL087,PL088,PL089,PL090,PL100,PL111,PL120,PL190,PL200,PL130,PL140,PL150,PY010G,PY010N,PY020G,PY021G,PY030G,PY035G,PY050G,PY050N,PY080G,PY090G,PY090N,PY100G,PY110G,PY120G,PY120N,PY130G,PY140G,AP,SL,M_K
3013620003,30136200,34.00397,39,2,\N,3013620002,\N,\N,\N,\N,\N,\N,\N,1,3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1876.74,0,2,7,2
3013630001,30136300,64.31074,68,1,\N,\N,3013630002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1965,400,\N,1,2,2,\N,2,\N,1,\N,\N,7,3,11,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,18,48,\N,1,1,1118.52,1017.85,0,0,346.52,0,0,0,0,0,0,4794.49,0,0,0,0,0,10,1,1
3013630002,30136300,64.31074,67,2,\N,\N,3013630001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1962,200,3,2,3,2,\N,2,\N,2,\N,\N,7,\N,\N,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,0,0,0,0,0,0,0,0,0,0,0,3356.43,0,0,0,0,0,10,1,1
3013650001,30136500,116.59847,67,1,\N,\N,3013650002,\N,\N,\N,\N,\N,\N,4,2,2,\N,1983,300,3,2,2,1,2,1,1,1,\N,\N,7,2,61,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,16,26,\N,\N,\N,0,0,0,0,0,0,0,0,0,0,0,1565.03,243.28,0,0,0,0,7,7,2
3013650002,30136500,116.59847,78,2,\N,\N,3013650001,\N,\N,\N,\N,\N,\N,4,2,2,\N,1947,100,4,1,2,2,\N,2,\N,1,\N,\N,7,4,61,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,16,20,\N,\N,\N,0,0,0,0,0,0,555.5,555.5,0,0,0,2110.25,243.28,0,0,0,0,7,7,2
3013660001,30136600,93.02209,67,1,\N,\N,3013660002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1966,300,3,2,3,2,\N,2,\N,1,\N,\N,7,3,83,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,23,35,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,3268.35,0,0,0,1267.01,0,3,6,1
3013660002,30136600,93.02209,69,2,\N,\N,3013660001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1968,600,3,1,2,2,\N,2,\N,1,\N,\N,7,3,23,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,23,30,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,2300.88,0,0,0,0,0,3,6,1
3013680001,30136800,94.50366,67,1,\N,\N,3013680003,\N,\N,\N,\N,\N,\N,2,1,2,\N,1963,200,3,2,2,2,\N,2,\N,1,\N,\N,7,3,72,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,16,45,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,3454.36,0,0,0,0,0,10,1,1
3013680003,30136800,94.50366,66,2,\N,\N,3013680001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1972,700,3,2,3,2,\N,2,\N,\N,\N,\N,8,3,26,40,0,0,0,0,0,0,12,0,0,0,0,\N,69,\N,24,41,12,1,2,5017.82,4048.26,0,0,1561.91,0,0,0,0,0,0,4029.88,0,0,0,0,0,10,1,1
3013690001,30136900,77.35581,67,1,\N,\N,3013690002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1965,400,5,1,1,1,4,2,\N,1,\N,\N,7,3,74,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,17,35,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,2437.5,0,0,0,0,0,10,7,2
3013690002,30136900,77.35581,65,2,\N,\N,3013690001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1968,400,\N,1,2,2,\N,2,\N,1,\N,\N,7,3,42,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,17,33,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,1869.58,0,0,0,0,0,10,7,2
3013700001,30137000,23.40065,67,1,\N,\N,3013700002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1981,400,3,1,2,2,\N,2,\N,1,\N,\N,7,3,43,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,16,37,\N,1,1,0,0,0,0,0,0,0,0,0,0,0,3049.04,0,0,0,0,0,5,6,1
3013700002,30137000,23.40065,67,2,\N,\N,3013700001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1968,400,3,2,3,2,\N,2,\N,1,\N,\N,7,3,43,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,18,32,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,2127.49,0,0,0,0,0,5,6,1
3013730001,30137300,241.89116,66,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,3,3,2,\N,1968,300,4,1,1,1,5,2,\N,1,\N,\N,7,3,71,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,23,21,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,3395.31,0,0,0,0,0,5,6,1
3013740001,30137400,26.61894,66,1,\N,\N,3013740002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1966,300,3,2,3,2,\N,2,\N,1,\N,\N,7,3,96,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,18,35,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,2839.02,0,0,0,0,0,2,2,1
3013740002,30137400,26.61894,64,2,\N,\N,3013740001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1965,200,5,1,1,1,1,2,\N,1,\N,\N,7,3,75,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,20,30,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,4239.58,0,0,0,0,0,2,2,1
3013750001,30137500,85.52821,66,1,\N,\N,3013750002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1966,300,\N,1,1,2,\N,2,\N,1,\N,\N,8,3,83,\N,0,0,0,0,0,0,12,0,0,0,0,\N,\N,\N,22,18,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,4155.93,0,0,0,0,0,2,7,2
3013750002,30137500,85.52821,61,2,\N,\N,3013750001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1975,600,4,1,2,2,\N,2,\N,1,\N,\N,7,3,52,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,21,16,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,2
3013820001,30138200,16.54719,65,1,\N,\N,3013820002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1972,300,3,1,3,2,\N,2,\N,1,\N,\N,7,3,83,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,16,25,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,1791.38,0,0,0,0,0,8,7,2
3013820002,30138200,16.54719,66,2,\N,\N,3013820001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1972,400,3,1,3,2,\N,2,\N,1,\N,\N,7,3,24,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,16,20,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,1282.33,0,0,0,0,0,8,7,2
3013830001,30138300,45.46194,65,1,\N,\N,3013830002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1972,700,3,1,3,2,\N,2,\N,\N,\N,\N,1,3,21,40,12,0,0,0,0,0,0,0,0,0,0,\N,35,\N,23,43,13,1,2,11750.62,8931.88,0,0,3640.34,0,0,0,0,0,0,4259.65,0,0,0,0,0,2,2,1
3013830002,30138300,45.46194,65,2,\N,\N,3013830001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1970,400,3,2,3,2,\N,2,\N,1,\N,\N,7,3,91,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,20,32,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,2205.76,0,0,0,0,0,2,2,1
3013840001,30138400,286.08225,65,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,3,2,\N,1969,300,3,1,3,2,\N,2,\N,1,\N,\N,7,3,72,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,18,42,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,3500.97,0,0,0,0,0,10,1,1
3013850001,30138500,49.04459,65,1,\N,\N,3013850002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1966,200,3,2,2,2,\N,2,\N,1,\N,\N,7,3,83,\N,2,0,0,0,0,10,0,0,0,0,0,\N,\N,\N,19,28,\N,1,2,1397.9,1080,0,0,433.07,0,0,0,0,0,0,2628.33,0,0,0,0,0,7,7,2
3013850002,30138500,49.04459,64,2,\N,\N,3013850001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1967,200,\N,1,1,2,\N,2,\N,2,\N,\N,7,\N,\N,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,0,0,0,0,0,0,0,0,0,0,0,2411.88,0,0,0,0,0,7,7,2
3013860001,30138600,190.08212,81,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,3,2,\N,1950,200,\N,2,3,2,\N,2,\N,1,\N,\N,7,3,93,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,21,40,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,4137.56,243.28,0,0,0,0,3,3,1
3013860002,30138600,190.08212,54,2,3013860001,\N,\N,\N,\N,\N,\N,\N,\N,1,3,2,\N,2004,600,2,2,3,2,\N,2,\N,\N,\N,\N,1,3,53,38,12,0,0,0,0,0,0,0,0,0,0,20,86,\N,21,33,12,1,1,24348.92,18559.85,0,0,7543.3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1
3013870001,30138700,86.60152,65,1,\N,\N,3013870002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1983,300,\N,1,2,2,\N,2,\N,1,\N,\N,7,3,96,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,18,42,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,2674.98,0,0,0,0,0,5,6,1
3013870002,30138700,86.60152,72,2,\N,\N,3013870001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1970,700,3,1,2,2,\N,2,\N,1,\N,\N,7,3,23,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,18,48,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,4106.02,0,0,0,0,0,5,6,1
3013880001,30138800,185.35174,64,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,3,2,\N,1973,700,3,1,2,2,\N,2,\N,1,\N,\N,7,3,21,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,23,31,\N,1,1,0,0,0,0,0,0,30,30,0,0,0,2613.03,243.28,0,0,0,0,6,7,2
3013890001,30138900,76.21359,64,1,\N,\N,3013890002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1967,200,5,1,1,1,2,2,\N,1,\N,\N,7,3,71,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,16,30,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,2768.15,0,0,0,0,0,2,6,1
3013890002,30138900,76.21359,63,2,\N,\N,3013890001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1971,400,4,1,2,2,\N,2,\N,1,\N,\N,7,3,44,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,18,35,\N,1,2,57.59,52.41,0,0,17.84,0,0,0,0,0,0,2289.79,0,0,0,0,0,2,6,1
3013900001,30139000,62.15385,64,1,\N,\N,3013900002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1974,700,\N,2,3,2,\N,2,\N,1,\N,\N,7,3,33,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,22,35,\N,1,1,0,0,0,0,0,0,0,0,0,0,0,3596.18,0,0,0,0,0,10,1,1
3013900002,30139000,62.15385,66,2,\N,\N,3013900001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1967,300,3,1,2,2,\N,2,\N,1,\N,\N,7,3,75,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,18,40,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,2680.33,0,0,0,0,0,10,1,1
3013910001,30139100,110.0209,59,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,3,3,2,\N,1985,300,3,1,2,2,\N,2,\N,1,2,\N,8,2,61,\N,0,0,0,0,0,0,12,0,0,0,0,\N,\N,\N,20,32,\N,\N,\N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3034.76,0,6,7,2
3013920001,30139200,70.55112,64,1,\N,\N,3013920002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1974,700,3,2,2,2,\N,2,\N,1,\N,\N,7,2,21,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,18,46,\N,\N,\N,2715.17,2198.54,0,0,1132.78,0,0,0,0,0,0,4394.28,0,0,0,0,0,2,2,1
3013920002,30139200,70.55112,64,2,\N,\N,3013920001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1973,700,3,1,2,2,\N,2,\N,1,\N,\N,7,3,11,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,23,40,\N,1,1,0,0,0,0,0,0,0,0,0,0,0,3571.39,0,0,0,0,0,2,2,1
3013970001,30139700,99.42235,64,1,\N,\N,3013970002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1973,300,\N,2,3,2,\N,2,\N,1,2,\N,7,3,93,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,17,40,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,3219.63,0,0,0,0,0,9,6,1
3013970002,30139700,99.42235,62,2,\N,\N,3013970001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1973,300,3,2,3,2,\N,2,\N,1,\N,\N,7,3,51,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,17,41,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,2529.88,0,0,0,0,0,9,6,1
3013970003,30139700,99.42235,33,1,3013970001,3013970002,\N,\N,\N,\N,\N,\N,\N,1,3,2,\N,2007,200,\N,1,1,2,\N,2,\N,2,2,\N,8,\N,\N,\N,0,0,0,0,0,0,12,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1876.74,0,9,6,1
3013980002,30139800,97.60706,53,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,3,2,\N,2010,600,3,2,3,2,\N,2,\N,\N,\N,\N,1,3,24,40,12,0,0,0,0,0,0,0,0,0,0,\N,78,\N,20,32,13,1,1,5236.25,4344,0,0,1513.73,0,0,0,0,0,0,0,301.2,783.7,631.84,2571.41,0,3,3,1
3013980003,30139800,97.60706,18,1,\N,3013980002,\N,\N,\N,\N,\N,\N,\N,1,3,1,60,2014,344,\N,2,3,2,\N,2,\N,1,2,\N,6,3,34,\N,2,0,0,0,0,0,0,10,0,0,0,\N,\N,\N,18,\N,\N,2,2,168.3,151.41,0,0,52.14,0,0,0,0,0,0,0,733.24,0,0,0,0,3,3,1
3013990001,30139900,51.77713,63,1,\N,\N,3013990002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1971,300,1,2,3,2,\N,2,\N,1,\N,\N,7,3,93,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,18,42,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,2
3013990002,30139900,51.77713,55,2,\N,\N,3013990001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1978,300,3,1,2,2,\N,2,\N,1,2,\N,8,3,92,\N,0,0,0,0,0,0,12,0,0,0,0,\N,\N,\N,18,15,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897.88,0,7,7,2
3014020001,30140200,293.27375,63,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,5,3,2,\N,1978,300,4,1,2,1,2,1,1,1,\N,\N,8,3,83,\N,0,0,0,0,0,0,12,0,0,0,0,\N,\N,\N,18,43,\N,1,2,3490.41,2948.93,0,0,1081.33,0,0,0,0,0,0,3344.14,0,0,0,0,0,2,2,1
3014030001,30140300,53.1061,63,1,\N,\N,3014030002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1968,200,3,1,2,2,\N,2,\N,1,\N,\N,7,3,83,\N,0,0,0,0,7,5,0,0,0,0,0,\N,\N,\N,18,40,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,1935.63,0,0,0,0,0,2,7,2
3014030002,30140300,53.1061,57,2,\N,\N,3014030001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1977,300,3,1,2,2,\N,1,1,1,1,1,5,3,51,\N,0,0,4,0,8,0,0,0,0,0,0,\N,\N,\N,20,21,\N,1,2,908.06,766.68,0,0,281.32,0,743.5,420,0,422.3,422.3,0,0,0,0,0,0,2,7,2
3014050001,30140500,259.18894,63,1,\N,\N,3014050002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1981,300,\N,1,3,2,\N,2,\N,\N,\N,\N,7,3,83,40,12,0,0,0,0,0,0,0,0,0,0,\N,41,\N,20,43,15,1,2,8095.68,6297.62,120,0,2462.55,0,0,0,0,0,0,975.7,0,417.04,337.01,0,0,10,7,2
3014050002,30140500,259.18894,63,2,\N,\N,3014050001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1981,300,3,1,3,2,\N,2,\N,\N,\N,\N,7,3,34,40,0,0,0,0,0,12,0,0,0,0,0,\N,87,\N,18,45,13,1,2,5433.64,4325.17,0,0,1686.1,0,0,0,0,0,0,2602.33,0,828.04,659.53,0,0,10,7,2
3014050003,30140500,259.18894,35,1,3014050001,3014050002,\N,\N,\N,\N,\N,\N,\N,5,3,2,\N,1996,300,\N,2,3,2,\N,2,\N,\N,\N,\N,1,3,83,40,12,0,0,0,0,0,0,0,0,0,0,\N,49,\N,22,14,13,1,2,9065.43,8200,360,0,1470.66,0,0,0,0,0,0,0,0,0,0,0,0,10,7,2
3014060001,30140600,57.10405,63,1,\N,\N,3014060003,\N,\N,\N,\N,\N,\N,2,1,2,\N,1968,300,3,2,3,2,\N,2,\N,\N,\N,\N,1,3,83,48,12,0,0,0,0,0,0,0,0,0,0,\N,49,\N,17,47,13,1,2,15613.54,12000,0,0,5021.41,0,0,0,0,0,0,1407.55,0,0,0,0,0,8,6,1
3014060003,30140600,57.10405,59,2,\N,\N,3014060001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1982,600,\N,2,3,2,\N,2,\N,\N,\N,\N,1,3,11,40,12,0,0,0,0,0,0,0,0,0,0,\N,49,\N,18,40,13,1,1,21148.49,16067.67,0,0,6569.87,0,0,0,0,0,0,0,0,0,0,0,0,8,6,1
3014080001,30140800,49.7528,62,1,\N,\N,3014080002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1977,400,\N,1,2,2,\N,2,\N,1,\N,\N,7,3,96,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,18,39,\N,1,2,0,0,0,0,0,0,0,0,0,2107.68,2107.68,0,0,0,0,0,0,10,1,1
3014080002,30140800,49.7528,68,2,\N,\N,3014080001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1970,700,3,1,2,2,\N,2,\N,1,\N,\N,7,3,31,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,20,30,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,3070.7,0,0,0,0,0,10,1,1
3014100001,30141000,49.76222,62,1,\N,\N,3014100002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1973,400,3,1,2,2,\N,2,\N,\N,\N,\N,1,3,83,35,12,0,0,0,0,0,0,0,0,0,0,\N,84,\N,18,\N,13,1,2,4765.19,4200,0,0,1097.38,0,0,0,0,0,0,0,0,56.95,46.91,5159.16,0,2,2,1
3014100002,30141000,49.76222,62,2,\N,\N,3014100001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1980,600,3,2,3,2,\N,2,\N,\N,\N,\N,1,3,22,40,12,0,0,0,0,0,0,0,0,0,0,\N,86,\N,20,43,13,1,2,7132.45,6000,0,0,1737.78,0,0,0,0,0,0,3040.05,0,0,0,0,0,2,2,1
3014150001,30141500,75.48955,62,1,\N,3014150002,\N,\N,\N,\N,\N,\N,\N,1,3,2,\N,1970,300,3,1,2,2,\N,2,\N,1,1,1,5,3,63,\N,0,0,0,0,12,0,0,0,0,0,0,\N,\N,\N,18,25,\N,1,2,712.74,586,0,0,220.81,0,0,0,0,0,0,0,0,0,0,0,0,4,7,2
3014150002,30141500,75.48955,84,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,3,2,\N,\N,0,\N,1,2,2,\N,2,\N,1,\N,\N,7,3,61,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,20,22,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,2108.65,243.28,0,0,0,0,4,7,2
3014170001,30141700,123.99646,61,1,\N,\N,3014170003,\N,\N,\N,\N,\N,\N,2,1,2,\N,1977,600,\N,1,2,2,\N,2,\N,1,2,\N,8,3,21,\N,0,0,0,0,0,0,12,0,0,0,0,\N,\N,\N,23,20,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4632.96,0,10,1,1
3014170003,30141700,123.99646,58,2,\N,\N,3014170001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1974,400,3,1,3,2,\N,2,\N,\N,\N,\N,1,3,22,40,12,0,0,0,0,0,0,0,0,0,0,\N,86,\N,18,33,13,1,2,10803.14,8250.39,0,0,3324.93,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
3014180002,30141800,47.51,82,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,5,3,2,\N,1943,100,3,1,1,2,\N,2,\N,1,\N,\N,7,3,53,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,30,30,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,2190.92,0,0,0,0,0,3,7,2
3014240001,30142400,114.2642,61,1,\N,\N,3014240002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1973,400,4,1,1,1,2,1,1,1,2,\N,8,3,83,\N,0,0,0,0,0,0,12,0,0,0,0,\N,\N,\N,18,32,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3245.61,0,2,6,1
3014240002,30142400,114.2642,62,2,\N,\N,3014240001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1970,400,\N,1,3,2,\N,2,\N,\N,\N,\N,1,3,91,40,12,0,0,0,0,0,0,0,0,0,0,\N,86,\N,18,34,13,1,2,3706,3101.96,0,0,1148.12,0,0,0,0,0,0,2695.05,0,0,0,0,0,2,6,1
3014240003,30142400,114.2642,35,1,3014240001,3014240002,\N,\N,\N,\N,\N,\N,\N,1,3,2,\N,1997,300,\N,2,3,2,\N,2,\N,\N,\N,\N,2,3,72,20,0,12,0,0,0,0,0,0,0,0,0,\N,45,7,20,15,14,1,2,1800,1724.14,0,0,261.13,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1
3014300001,30143000,68.20885,60,1,\N,\N,3014300002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1974,400,\N,2,3,2,\N,2,\N,1,1,1,5,3,33,\N,9,0,0,0,3,0,0,0,0,0,0,\N,\N,\N,20,41,\N,1,2,4147.1,3384,0,0,1761.98,0,0,0,0,2011.64,1601.08,0,0,0,0,0,0,5,5,1
3014300002,30143000,68.20885,60,2,\N,\N,3014300001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1987,700,3,2,3,2,\N,2,\N,1,2,\N,7,3,23,\N,1,0,0,0,0,11,0,0,0,0,0,\N,\N,\N,20,38,\N,2,2,439.65,405,0,0,164.01,0,0,0,0,2539.8,2462.8,0,0,0,0,0,0,5,5,1
3014320001,30143200,153.05599,60,1,\N,\N,3014320002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1980,600,2,2,3,2,\N,2,\N,\N,\N,\N,1,3,13,40,12,0,0,0,0,0,0,0,0,0,0,\N,25,\N,24,26,12,1,1,6641.26,5215.29,0,0,2057.46,0,0,0,0,0,0,0,0,332.34,267.15,0,0,3,3,1
3014320002,30143200,153.05599,71,2,\N,\N,3014320001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1965,600,3,2,3,2,\N,2,\N,1,\N,\N,7,3,23,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,22,42,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,3319.5,0,0,0,0,0,3,3,1
3014340001,30143400,69.71215,60,1,\N,\N,3014340002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1972,300,\N,1,2,2,\N,2,\N,1,2,\N,8,3,72,\N,0,0,0,0,0,0,12,0,0,0,0,\N,\N,\N,18,24,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2534.19,0,6,6,1
3014340002,30143400,69.71215,55,2,\N,\N,3014340001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1977,300,2,2,3,2,\N,2,\N,\N,\N,\N,1,3,75,40,12,0,0,0,0,0,0,0,0,0,0,\N,14,\N,18,32,12,1,2,3337.99,2880,0,0,971.35,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1
3014370001,30143700,177.65699,60,1,\N,\N,3014370002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1978,300,4,1,1,2,\N,2,\N,1,2,\N,8,3,81,\N,0,0,0,0,0,0,12,0,0,0,0,\N,\N,\N,18,35,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3356.95,0,1,6,1
3014370002,30143700,177.65699,62,2,\N,\N,3014370001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1977,300,4,1,2,2,\N,2,\N,1,\N,\N,7,3,93,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,18,35,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,3012.16,0,0,0,1163.58,0,1,6,1
3014380001,30143800,49.40836,60,1,\N,\N,3014380002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1982,600,\N,1,1,2,\N,2,\N,1,2,\N,8,3,71,\N,0,0,0,0,0,0,12,0,0,0,0,\N,\N,\N,21,32,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3553.06,0,10,7,2
3014380002,30143800,49.40836,59,2,\N,\N,3014380001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1976,600,3,1,3,2,\N,2,\N,\N,\N,\N,1,3,23,30,12,0,0,0,0,0,0,0,0,0,0,\N,85,\N,21,33,13,1,2,10095.04,7707.78,0,0,3144.06,0,0,0,0,0,0,0,0,0,0,0,0,10,7,2
3014410001,30144100,92.77982,59,1,\N,\N,3014410002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1970,200,4,1,2,2,\N,2,\N,1,2,\N,8,3,72,\N,0,0,0,0,0,0,12,0,0,0,0,\N,\N,\N,17,30,\N,1,2,0,0,0,0,0,0,5502.78,5386.64,0,0,0,0,0,0,0,3021.37,0,6,6,1
